Area,Year,Standard Deviation
South-Eastern Asia,1991,0.162
South-Eastern Asia,1991,0.143
South-Eastern Asia,1991,0.178
South-Eastern Asia,1991,0.368
South-Eastern Asia,1991,0.465
Western Asia,1991,1.179
Western Asia,1991,1.261
Western Asia,1991,0.935
Western Asia,1991,0.759
Western Asia,1991,0.572
Western Asia,1991,0.539
Western Asia,1991,0.474
Western Asia,1991,0.568
Western Asia,1991,0.585
Western Asia,1991,0.653
Western Asia,1991,0.934
Western Asia,1991,0.997
Eastern Europe,1991,1.94
Eastern Europe,1991,1.869
Eastern Europe,1991,1.375
Eastern Europe,1991,0.866
Eastern Europe,1991,0.642
Eastern Europe,1991,0.638
Eastern Europe,1991,0.539
Eastern Europe,1991,0.453
Eastern Europe,1991,0.576
Eastern Europe,1991,0.86
Eastern Europe,1991,0.88
Eastern Europe,1991,1.055
Northern Europe,1991,2.461
Northern Europe,1991,2.643
Northern Europe,1991,1.93
Northern Europe,1991,0.923
Northern Europe,1991,0.868
Northern Europe,1991,0.979
Northern Europe,1991,0.914
Northern Europe,1991,0.731
Northern Europe,1991,0.864
Northern Europe,1991,1.259
Northern Europe,1991,1.449
Northern Europe,1991,2.186
Southern Europe,1991,0.843
Southern Europe,1991,1.294
Southern Europe,1991,1.0
Southern Europe,1991,0.861
Southern Europe,1991,0.719
Southern Europe,1991,0.695
Southern Europe,1991,0.453
Southern Europe,1991,0.729
Southern Europe,1991,0.889
Southern Europe,1991,0.94
Southern Europe,1991,0.862
Southern Europe,1991,0.883
Western Europe,1991,2.053
Western Europe,1991,2.145
Western Europe,1991,1.577
Western Europe,1991,1.194
Western Europe,1991,0.873
Western Europe,1991,1.019
Western Europe,1991,1.099
Western Europe,1991,0.908
Western Europe,1991,1.174
Western Europe,1991,1.45
Western Europe,1991,1.098
Western Europe,1991,1.828
Australia and New Zealand,1991,0.654
Australia and New Zealand,1991,0.511
Australia and New Zealand,1991,0.514
Australia and New Zealand,1991,0.467
Australia and New Zealand,1991,0.691
Australia and New Zealand,1991,0.601
Australia and New Zealand,1991,0.76
Australia and New Zealand,1991,0.608
Australia and New Zealand,1991,0.752
Australia and New Zealand,1991,0.833
Australia and New Zealand,1991,0.631
Australia and New Zealand,1991,0.708
Antarctica,1992,1.24
Antarctica,1992,1.084
Antarctica,1992,1.156
Antarctica,1992,1.868
Antarctica,1992,1.704
Antarctica,1992,1.929
Antarctica,1992,1.801
Antarctica,1992,2.216
Antarctica,1992,2.058
Antarctica,1992,1.344
Antarctica,1992,1.124
Antarctica,1992,1.161
South Africa,1992,0.637
South Africa,1992,0.583
South Africa,1992,0.625
South Africa,1992,0.64
South Africa,1992,0.483
South Africa,1992,0.788
South Africa,1992,0.656
South Africa,1992,0.65
South Africa,1992,0.742
South Africa,1992,0.762
South Africa,1992,0.657
South Africa,1992,0.701
Africa,1992,0.488
Africa,1992,0.483
Africa,1992,0.484
Africa,1992,0.316
Africa,1992,0.341
Africa,1992,0.292
Africa,1992,0.313
Africa,1992,0.303
Africa,1992,0.304
Africa,1992,0.304
Africa,1992,0.314
Africa,1992,0.353
Eastern Africa,1992,0.345
Eastern Africa,1992,0.338
Eastern Africa,1992,0.363
Eastern Africa,1992,0.399
Eastern Africa,1992,0.451
Eastern Africa,1992,0.369
Eastern Africa,1992,0.353
Eastern Africa,1992,0.349
Eastern Africa,1992,0.346
Eastern Africa,1992,0.371
Eastern Africa,1992,0.304
Eastern Africa,1992,0.378
Middle Africa,1992,0.418
Middle Africa,1992,0.506
Middle Africa,1992,0.355
Middle Africa,1992,0.317
Middle Africa,1992,0.291
Middle Africa,1992,0.26
Middle Africa,1992,0.327
Middle Africa,1992,0.295
Middle Africa,1992,0.33
Middle Africa,1992,0.27
Middle Africa,1992,0.301
Middle Africa,1992,0.401
Northern Africa,1992,0.767
Northern Africa,1992,0.804
Northern Africa,1992,0.79
Northern Africa,1992,0.395
Northern Africa,1992,0.506
Northern Africa,1992,0.308
Northern Africa,1992,0.419
Northern Africa,1992,0.312
Northern Africa,1992,0.368
Northern Africa,1992,0.45
Northern Africa,1992,0.624
Northern Africa,1992,0.642
Southern Africa,1992,0.706
Southern Africa,1992,0.624
Southern Africa,1992,0.753
Southern Africa,1992,0.617
Southern Africa,1992,0.409
Southern Africa,1992,0.852
Southern Africa,1992,0.572
Southern Africa,1992,0.61
Southern Africa,1992,0.621
Southern Africa,1992,0.685
Southern Africa,1992,0.585
Southern Africa,1992,0.58
Western Africa,1992,0.915
Western Africa,1992,0.781
Western Africa,1992,0.701
Western Africa,1992,0.498
Western Africa,1992,0.425
Western Africa,1992,0.44
Western Africa,1992,0.446
Western Africa,1992,0.51
Western Africa,1992,0.478
Western Africa,1992,0.424
Western Africa,1992,0.437
Western Africa,1992,0.57
Northern America,1992,0.948
Northern America,1992,1.621
Northern America,1992,1.087
Northern America,1992,0.825
Northern America,1992,0.519
Northern America,1992,0.429
Northern America,1992,0.366
Northern America,1992,0.38
Northern America,1992,0.602
Northern America,1992,0.936
Northern America,1992,0.627
Northern America,1992,1.326
Central America,1992,0.595
Central America,1992,0.52
Central America,1992,0.643
Central America,1992,0.461
Central America,1992,0.325
Central America,1992,0.403
Central America,1992,0.488
Central America,1992,0.385
Central America,1992,0.403
Central America,1992,0.469
Central America,1992,0.566
Central America,1992,0.513
South America,1992,0.263
South America,1992,0.326
South America,1992,0.414
South America,1992,0.418
South America,1992,0.479
South America,1992,0.564
South America,1992,0.495
South America,1992,0.39
South America,1992,0.334
South America,1992,0.335
South America,1992,0.315
South America,1992,0.272
Central Asia,1992,
Central Asia,1992,
Central Asia,1992,
Central Asia,1992,
Central Asia,1992,
Central Asia,1992,
Central Asia,1992,
Central Asia,1992,
Central Asia,1992,
Central Asia,1992,
Central Asia,1992,
Central Asia,1992,
Eastern Asia,1992,1.045
Eastern Asia,1992,1.725
Eastern Asia,1992,1.077
Eastern Asia,1992,0.683
Eastern Asia,1992,0.467
Eastern Asia,1992,0.366
Eastern Asia,1992,0.303
Eastern Asia,1992,0.42
Eastern Asia,1992,0.482
Eastern Asia,1992,0.524
Eastern Asia,1992,1.088
Eastern Asia,1992,1.24
Southern Asia,1992,0.962
Southern Asia,1992,1.265
Southern Asia,1992,0.867
Southern Asia,1992,0.796
Southern Asia,1992,0.556
Southern Asia,1992,0.323
Southern Asia,1992,0.247
Southern Asia,1992,0.244
Southern Asia,1992,0.243
Southern Asia,1992,0.524
Southern Asia,1992,0.642
Southern Asia,1992,0.705
South-Eastern Asia,1992,0.567
South-Eastern Asia,1992,0.456
South-Eastern Asia,1992,0.381
South-Eastern Asia,1992,0.349
South-Eastern Asia,1992,0.25
South-Eastern Asia,1992,0.22
South-Eastern Asia,1992,0.2
South-Eastern Asia,1992,0.162
South-Eastern Asia,1992,0.143
South-Eastern Asia,1992,0.178
South-Eastern Asia,1992,0.368
South-Eastern Asia,1992,0.465
Western Asia,1992,1.179
Western Asia,1992,1.261
Western Asia,1992,0.935
Western Asia,1992,0.759
Western Asia,1992,0.572
Western Asia,1992,0.539
Western Asia,1992,0.474
Western Asia,1992,0.568
Western Asia,1992,0.585
Western Asia,1992,0.653
Western Asia,1992,0.934
Western Asia,1992,0.997
Eastern Europe,1992,1.94
Eastern Europe,1992,1.869
Eastern Europe,1992,1.375
Eastern Europe,1992,0.866
Eastern Europe,1992,0.642
Eastern Europe,1992,0.638
Eastern Europe,1992,0.539
Eastern Europe,1992,0.453
Eastern Europe,1992,0.576
Eastern Europe,1992,0.86
Eastern Europe,1992,0.88
Eastern Europe,1992,1.055
Northern Europe,1992,2.461
Northern Europe,1992,2.643
Northern Europe,1992,1.93
Northern Europe,1992,0.923
Northern Europe,1992,0.868
Northern Europe,1992,0.979
Northern Europe,1992,0.914
Northern Europe,1992,0.731
Northern Europe,1992,0.864
Northern Europe,1992,1.259
Northern Europe,1992,1.449
Northern Europe,1992,2.186
Southern Europe,1992,0.843
Southern Europe,1992,1.294
Southern Europe,1992,1.0
Southern Europe,1992,0.861
Southern Europe,1992,0.719
Southern Europe,1992,0.695
Southern Europe,1992,0.453
Southern Europe,1992,0.729
Southern Europe,1992,0.889
Southern Europe,1992,0.94
Southern Europe,1992,0.862
Southern Europe,1992,0.883
Western Europe,1992,2.053
Western Europe,1992,2.145
Western Europe,1992,1.577
Western Europe,1992,1.194
Western Europe,1992,0.873
Western Europe,1992,1.019
Western Europe,1992,1.099
Western Europe,1992,0.908
Western Europe,1992,1.174
Western Europe,1992,1.45
Western Europe,1992,1.098
Western Europe,1992,1.828
Australia and New Zealand,1992,0.654
Australia and New Zealand,1992,0.511
Australia and New Zealand,1992,0.514
Australia and New Zealand,1992,0.467
Australia and New Zealand,1992,0.691
Australia and New Zealand,1992,0.601
Australia and New Zealand,1992,0.76
Australia and New Zealand,1992,0.608
Australia and New Zealand,1992,0.752
Australia and New Zealand,1992,0.833
Australia and New Zealand,1992,0.631
Australia and New Zealand,1992,0.708
Antarctica,1993,1.24
Antarctica,1993,1.084
Antarctica,1993,1.156
Antarctica,1993,1.868
Antarctica,1993,1.704
Antarctica,1993,1.929
Antarctica,1993,1.801
Antarctica,1993,2.216
Antarctica,1993,2.058
Antarctica,1993,1.344
Antarctica,1993,1.124
Antarctica,1993,1.161
South Africa,1993,0.637
South Africa,1993,0.583
South Africa,1993,0.625
South Africa,1993,0.64
South Africa,1993,0.483
South Africa,1993,0.788
South Africa,1993,0.656
South Africa,1993,0.65
South Africa,1993,0.742
South Africa,1993,0.762
South Africa,1993,0.657
South Africa,1993,0.701
Africa,1993,0.488
Africa,1993,0.483
Africa,1993,0.484
Africa,1993,0.316
Africa,1993,0.341
Africa,1993,0.292
Africa,1993,0.313
Africa,1993,0.303
Africa,1993,0.304
Africa,1993,0.304
Africa,1993,0.314
Africa,1993,0.353
Eastern Africa,1993,0.345
Eastern Africa,1993,0.338
Eastern Africa,1993,0.363
Eastern Africa,1993,0.399
Eastern Africa,1993,0.451
Eastern Africa,1993,0.369
Eastern Africa,1993,0.353
Eastern Africa,1993,0.349
Eastern Africa,1993,0.346
Eastern Africa,1993,0.371
Eastern Africa,1993,0.304
Eastern Africa,1993,0.378
Middle Africa,1993,0.418
Middle Africa,1993,0.506
Middle Africa,1993,0.355
Middle Africa,1993,0.317
Middle Africa,1993,0.291
Middle Africa,1993,0.26
Middle Africa,1993,0.327
Middle Africa,1993,0.295
Middle Africa,1993,0.33
Middle Africa,1993,0.27
Middle Africa,1993,0.301
Middle Africa,1993,0.401
Northern Africa,1993,0.767
Northern Africa,1993,0.804
Northern Africa,1993,0.79
Northern Africa,1993,0.395
Northern Africa,1993,0.506
Northern Africa,1993,0.308
Northern Africa,1993,0.419
Northern Africa,1993,0.312
Northern Africa,1993,0.368
Northern Africa,1993,0.45
Northern Africa,1993,0.624
Northern Africa,1993,0.642
Southern Africa,1993,0.706
Southern Africa,1993,0.624
Southern Africa,1993,0.753
Southern Africa,1993,0.617
Southern Africa,1993,0.409
Southern Africa,1993,0.852
Southern Africa,1993,0.572
Southern Africa,1993,0.61
Southern Africa,1993,0.621
Southern Africa,1993,0.685
Southern Africa,1993,0.585
Southern Africa,1993,0.58
Western Africa,1993,0.915
Western Africa,1993,0.781
Western Africa,1993,0.701
Western Africa,1993,0.498
Western Africa,1993,0.425
Western Africa,1993,0.44
Western Africa,1993,0.446
Western Africa,1993,0.51
Western Africa,1993,0.478
Western Africa,1993,0.424
Western Africa,1993,0.437
Western Africa,1993,0.57
Northern America,1993,0.948
Northern America,1993,1.621
Northern America,1993,1.087
Northern America,1993,0.825
Northern America,1993,0.519
Northern America,1993,0.429
Northern America,1993,0.366
Northern America,1993,0.38
Northern America,1993,0.602
Northern America,1993,0.936
Northern America,1993,0.627
Northern America,1993,1.326
Central America,1993,0.595
Central America,1993,0.52
Central America,1993,0.643
Central America,1993,0.461
Central America,1993,0.325
Central America,1993,0.403
Central America,1993,0.488
Central America,1993,0.385
Central America,1993,0.403
Central America,1993,0.469
Central America,1993,0.566
Central America,1993,0.513
South America,1993,0.263
South America,1993,0.326
South America,1993,0.414
South America,1993,0.418
South America,1993,0.479
South America,1993,0.564
South America,1993,0.495
South America,1993,0.39
South America,1993,0.334
South America,1993,0.335
South America,1993,0.315
South America,1993,0.272
Central Asia,1993,
Central Asia,1993,
Central Asia,1993,
Central Asia,1993,
Central Asia,1993,
Central Asia,1993,
Central Asia,1993,
Central Asia,1993,
Central Asia,1993,
Central Asia,1993,
Central Asia,1993,
Central Asia,1993,
Eastern Asia,1993,1.045
Eastern Asia,1993,1.725
Eastern Asia,1993,1.077
Eastern Asia,1993,0.683
Eastern Asia,1993,0.467
Eastern Asia,1993,0.366
Eastern Asia,1993,0.303
Eastern Asia,1993,0.42
Eastern Asia,1993,0.482
Eastern Asia,1993,0.524
Eastern Asia,1993,1.088
Eastern Asia,1993,1.24
Southern Asia,1993,0.962
Southern Asia,1993,1.265
Southern Asia,1993,0.867
Southern Asia,1993,0.796
Southern Asia,1993,0.556
Southern Asia,1993,0.323
Southern Asia,1993,0.247
Southern Asia,1993,0.244
Southern Asia,1993,0.243
Southern Asia,1993,0.524
Southern Asia,1993,0.642
Southern Asia,1993,0.705
South-Eastern Asia,1993,0.567
South-Eastern Asia,1993,0.456
South-Eastern Asia,1993,0.381
South-Eastern Asia,1993,0.349
South-Eastern Asia,1993,0.25
South-Eastern Asia,1993,0.22
South-Eastern Asia,1993,0.2
South-Eastern Asia,1993,0.162
South-Eastern Asia,1993,0.143
South-Eastern Asia,1993,0.178
South-Eastern Asia,1993,0.368
South-Eastern Asia,1993,0.465
Western Asia,1993,1.179
Western Asia,1993,1.261
Western Asia,1993,0.935
Western Asia,1993,0.759
Western Asia,1993,0.572
Western Asia,1993,0.539
Western Asia,1993,0.474
Western Asia,1993,0.568
Western Asia,1993,0.585
Western Asia,1993,0.653
Western Asia,1993,0.934
Western Asia,1993,0.997
Eastern Europe,1993,1.94
Eastern Europe,1993,1.869
Eastern Europe,1993,1.375
Eastern Europe,1993,0.866
Eastern Europe,1993,0.642
Eastern Europe,1993,0.638
Eastern Europe,1993,0.539
Eastern Europe,1993,0.453
Eastern Europe,1993,0.576
Eastern Europe,1993,0.86
Eastern Europe,1993,0.88
Eastern Europe,1993,1.055
Northern Europe,1993,2.461
Northern Europe,1993,2.643
Northern Europe,1993,1.93
Northern Europe,1993,0.923
Northern Europe,1993,0.868
Northern Europe,1993,0.979
Northern Europe,1993,0.914
Northern Europe,1993,0.731
Northern Europe,1993,0.864
Northern Europe,1993,1.259
Northern Europe,1993,1.449
Northern Europe,1993,2.186
Southern Europe,1993,0.843
Southern Europe,1993,1.294
Southern Europe,1993,1.0
Southern Europe,1993,0.861
Southern Europe,1993,0.719
Southern Europe,1993,0.695
Southern Europe,1993,0.453
Southern Europe,1993,0.729
Southern Europe,1993,0.889
Southern Europe,1993,0.94
Southern Europe,1993,0.862
Southern Europe,1993,0.883
Western Europe,1993,2.053
Western Europe,1993,2.145
Western Europe,1993,1.577
Western Europe,1993,1.194
Western Europe,1993,0.873
Western Europe,1993,1.019
Western Europe,1993,1.099
Western Europe,1993,0.908
Western Europe,1993,1.174
Western Europe,1993,1.45
Western Europe,1993,1.098
Western Europe,1993,1.828
Australia and New Zealand,1993,0.654
Australia and New Zealand,1993,0.511
Australia and New Zealand,1993,0.514
Australia and New Zealand,1993,0.467
Australia and New Zealand,1993,0.691
Australia and New Zealand,1993,0.601
Australia and New Zealand,1993,0.76
Australia and New Zealand,1993,0.608
Australia and New Zealand,1993,0.752
Australia and New Zealand,1993,0.833
Australia and New Zealand,1993,0.631
Australia and New Zealand,1993,0.708
Antarctica,1994,1.24
Antarctica,1994,1.084
Antarctica,1994,1.156
Antarctica,1994,1.868
Antarctica,1994,1.704
Antarctica,1994,1.929
Antarctica,1994,1.801
Antarctica,1994,2.216
Antarctica,1994,2.058
Antarctica,1994,1.344
Antarctica,1994,1.124
Antarctica,1994,1.161
South Africa,1994,0.637
South Africa,1994,0.583
South Africa,1994,0.625
South Africa,1994,0.64
South Africa,1994,0.483
South Africa,1994,0.788
South Africa,1994,0.656
South Africa,1994,0.65
South Africa,1994,0.742
South Africa,1994,0.762
South Africa,1994,0.657
South Africa,1994,0.701
Africa,1994,0.488
Africa,1994,0.483
Africa,1994,0.484
Africa,1994,0.316
Africa,1994,0.341
Africa,1994,0.292
Africa,1994,0.313
Africa,1994,0.303
Africa,1994,0.304
Africa,1994,0.304
Africa,1994,0.314
Africa,1994,0.353
Eastern Africa,1994,0.345
Eastern Africa,1994,0.338
Eastern Africa,1994,0.363
Eastern Africa,1994,0.399
Eastern Africa,1994,0.451
Eastern Africa,1994,0.369
Eastern Africa,1994,0.353
Eastern Africa,1994,0.349
Eastern Africa,1994,0.346
Eastern Africa,1994,0.371
Eastern Africa,1994,0.304
Eastern Africa,1994,0.378
Middle Africa,1994,0.418
Middle Africa,1994,0.506
Middle Africa,1994,0.355
Middle Africa,1994,0.317
Middle Africa,1994,0.291
Middle Africa,1994,0.26
Middle Africa,1994,0.327
Middle Africa,1994,0.295
Middle Africa,1994,0.33
Middle Africa,1994,0.27
Middle Africa,1994,0.301
Middle Africa,1994,0.401
Northern Africa,1994,0.767
Northern Africa,1994,0.804
Northern Africa,1994,0.79
Northern Africa,1994,0.395
Northern Africa,1994,0.506
Northern Africa,1994,0.308
Northern Africa,1994,0.419
Northern Africa,1994,0.312
Northern Africa,1994,0.368
Northern Africa,1994,0.45
Northern Africa,1994,0.624
Northern Africa,1994,0.642
Southern Africa,1994,0.706
Southern Africa,1994,0.624
Southern Africa,1994,0.753
Southern Africa,1994,0.617
Southern Africa,1994,0.409
Southern Africa,1994,0.852
Southern Africa,1994,0.572
Southern Africa,1994,0.61
Southern Africa,1994,0.621
Southern Africa,1994,0.685
Southern Africa,1994,0.585
Southern Africa,1994,0.58
Western Africa,1994,0.915
Western Africa,1994,0.781
Western Africa,1994,0.701
Western Africa,1994,0.498
Western Africa,1994,0.425
Western Africa,1994,0.44
Western Africa,1994,0.446
Western Africa,1994,0.51
Western Africa,1994,0.478
Western Africa,1994,0.424
Western Africa,1994,0.437
Western Africa,1994,0.57
Northern America,1994,0.948
Northern America,1994,1.621
Northern America,1994,1.087
Northern America,1994,0.825
Northern America,1994,0.519
Northern America,1994,0.429
Northern America,1994,0.366
Northern America,1994,0.38
Northern America,1994,0.602
Northern America,1994,0.936
Northern America,1994,0.627
Northern America,1994,1.326
Central America,1994,0.595
Central America,1994,0.52
Central America,1994,0.643
Central America,1994,0.461
Central America,1994,0.325
Central America,1994,0.403
Central America,1994,0.488
Central America,1994,0.385
Central America,1994,0.403
Central America,1994,0.469
Central America,1994,0.566
Central America,1994,0.513
South America,1994,0.263
South America,1994,0.326
South America,1994,0.414
South America,1994,0.418
South America,1994,0.479
South America,1994,0.564
South America,1994,0.495
South America,1994,0.39
South America,1994,0.334
South America,1994,0.335
South America,1994,0.315
South America,1994,0.272
Central Asia,1994,
Central Asia,1994,
